date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:33:05	2342/2342	---MCZ	200	added ('OK')	application/json	etag:W/%22589-1777111377;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fthe-taste-gap-visual-essay%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed1d4b.json	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:06	2537/2537	---MCZ	200	added ('OK')	text/xml	etag:W/%22590-1777111379;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fthe-taste-gap-visual-essay%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed1df3	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:07	88502/88502	---M--	200	added ('OK')	image/webp	etag:%22159b6-69a5143b-71d9b1d5449435dd;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/873a6f68ae2c4ef427639ff44e2e1558ce186f8f.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/873a6f68ae2c4ef427639ff44e2e1558ce186f8f.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:08	42024/42024	---M--	200	added ('OK')	image/webp	etag:%22a428-69adb2c1-5323208de666bad9;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/exploration5-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/exploration5-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:08	110442/110442	---M--	200	added ('OK')	image/webp	etag:%221af6a-69adb2c0-ec9715fcc3effe97;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/exploration3-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/exploration3-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:10	60344/60344	---M--	200	added ('OK')	image/webp	etag:%22ebb8-69adb2c2-403a97b1a101b1c7;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame01-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame01-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:11	103502/103502	---M--	200	added ('OK')	image/webp	etag:%221944e-69adb2bc-d043d7a3cc503af0;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/bab66bb36b4e49e50d7328a24fc970d46ee8a195-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/bab66bb36b4e49e50d7328a24fc970d46ee8a195-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:11	143942/143942	---M--	200	added ('OK')	image/webp	etag:%2223246-69adb2c3-66fb1de6df078afb;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame02-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame02-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:12	112590/112590	---M--	200	added ('OK')	image/webp	etag:%221b7ce-69adb2c4-6f9977a4efd67455;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame03-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame03-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:13	67062/67062	---M--	200	added ('OK')	image/webp	etag:%22105f6-69adb2c5-fdc6cc48b6f7cd57;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame04-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame04-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:15	123968/123968	---M--	200	added ('OK')	image/webp	etag:%221e440-69adb2c6-f0848cf3d4cf7398;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame05-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame05-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:15	103502/103502	---M--	200	added ('OK')	image/webp	etag:%221944e-69adb2c7-70152bc77796c38a;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame06-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame06-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:17	190490/190490	---M--	200	added ('OK')	image/webp	etag:%222e81a-69adb2c7-64a9124e9b320976;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame07-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame07-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:18	69994/69994	---M--	200	added ('OK')	image/webp	etag:%221116a-69adb2c9-2cfd2b2c1ec0f4db;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame09-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_p03_Frame09-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:18	134204/134204	---M--	200	added ('OK')	image/webp	etag:%2220c3c-69adb2bd-231ddf0af02eb648;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Design-Approach-scaled-2.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Design-Approach-scaled-2.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:19	50856/50856	---M--	200	added ('OK')	image/webp	etag:%22c6a8-69adb2ba-1dd1fcd791248e0b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/7-Beats-scaled-2.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/7-Beats-scaled-2.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:20	45968/45968	---M--	200	added ('OK')	image/webp	etag:%22b390-69adb2b9-dd2403e5c9e8c9c7;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/1-UP-02_v02-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/1-UP-02_v02-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:22	217626/217626	---M--	200	added ('OK')	image/webp	etag:%223521a-69adb2bf-a1ed22e66e929873;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/exploration2-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/exploration2-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:22	81144/81144	---M--	200	added ('OK')	image/webp	etag:%2213cf8-69adb2be-6aa6a9e520eda675;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/exploration1-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/exploration1-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:23	29076/29076	---M--	200	added ('OK')	image/webp	etag:%227194-69a51449-a628c788daf8f637;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-01-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-01-scaled-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:24	42680/42680	---M--	200	added ('OK')	image/webp	etag:%22a6b8-69a51449-f6043ca6942d4ef2;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-02-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-02-scaled-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:25	24576/24576	---M--	200	added ('OK')	image/webp	etag:%226000-69a5144a-470a04b198a9d015;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-03-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-03-scaled-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:26	18464/18464	---M--	200	added ('OK')	image/webp	etag:%224820-69a5144b-49a6b7bd2939237e;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-04-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-04-scaled-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:27	38824/38824	---M--	200	added ('OK')	image/webp	etag:%2297a8-69a5144c-4ee9c725c46bd61b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-05-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-05-scaled-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:28	28662/28662	---M--	200	added ('OK')	image/webp	etag:%226ff6-69a5144d-b9278fe7a3045c3;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-06-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-06-scaled-1.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:29	96900/96900	---M--	200	added ('OK')	image/webp	etag:%2217a84-69adb2ca-3524af088077a85b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Narrative-scaled-2.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Narrative-scaled-2.webp	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:33:06%20GMT	https://jasminegunarto.com/?p=986	./site/jasminegunarto.com/index80ad.html	(from https://jasminegunarto.com/the-taste-gap-visual-essay/)
16:33:31	2015/2015	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:33:30%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/997	./site/jasminegunarto.com/wp-json/wp/v2/posts/997.json	(from https://jasminegunarto.com/avant-garde-2025/)
16:33:31	2334/2334	---MCZ	200	added ('OK')	application/json	etag:W/%22591-1777111404;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Favant-garde-2025%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed8dc5.json	(from https://jasminegunarto.com/avant-garde-2025/)
16:33:32	2529/2529	---MCZ	200	added ('OK')	text/xml	etag:W/%22592-1777111406;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Favant-garde-2025%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed152d	(from https://jasminegunarto.com/avant-garde-2025/)
16:33:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:33:32%20GMT	https://jasminegunarto.com/?p=997	./site/jasminegunarto.com/index7451.html	(from https://jasminegunarto.com/avant-garde-2025/)
16:33:34	1974/1974	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:33:33%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/638	./site/jasminegunarto.com/wp-json/wp/v2/posts/638.json	(from https://jasminegunarto.com/pea/)
16:33:34	2262/2262	---MCZ	200	added ('OK')	application/json	etag:W/%22593-1777111408;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fpea%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed0e13.json	(from https://jasminegunarto.com/pea/)
16:33:35	2457/2457	---MCZ	200	added ('OK')	text/xml	etag:W/%22594-1777111410;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fpea%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed955e	(from https://jasminegunarto.com/pea/)
16:33:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:33:35%20GMT	https://jasminegunarto.com/?p=638	./site/jasminegunarto.com/indexc9fb.html	(from https://jasminegunarto.com/pea/)
16:33:37	2001/2001	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:33:36%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/594	./site/jasminegunarto.com/wp-json/wp/v2/posts/594.json	(from https://jasminegunarto.com/graff-mayhem/)
16:33:37	2311/2311	---MCZ	200	added ('OK')	application/json	etag:W/%22595-1777111412;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fgraff-mayhem%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embedc72d.json	(from https://jasminegunarto.com/graff-mayhem/)
16:33:38	2506/2506	---MCZ	200	added ('OK')	text/xml	etag:W/%22596-1777111414;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fgraff-mayhem%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed6694	(from https://jasminegunarto.com/graff-mayhem/)
16:33:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:33:38%20GMT	https://jasminegunarto.com/?p=594	./site/jasminegunarto.com/index3e9a.html	(from https://jasminegunarto.com/graff-mayhem/)
16:33:40	2003/2003	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:33:39%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/640	./site/jasminegunarto.com/wp-json/wp/v2/posts/640.json	(from https://jasminegunarto.com/future-proof/)
16:33:40	2295/2295	---MCZ	200	added ('OK')	application/json	etag:W/%22597-1777111416;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Ffuture-proof%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed2415.json	(from https://jasminegunarto.com/future-proof/)
16:33:41	2490/2490	---MCZ	200	added ('OK')	text/xml	etag:W/%22598-1777111418;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Ffuture-proof%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed8e09	(from https://jasminegunarto.com/future-proof/)
16:33:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:33:41%20GMT	https://jasminegunarto.com/?p=640	./site/jasminegunarto.com/index55df.html	(from https://jasminegunarto.com/future-proof/)
16:33:43	1992/1992	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:33:42%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/634	./site/jasminegunarto.com/wp-json/wp/v2/posts/634.json	(from https://jasminegunarto.com/xenoflora/)
16:33:43	2300/2300	---MCZ	200	added ('OK')	application/json	etag:W/%22599-1777111420;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fxenoflora%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embedf1c7.json	(from https://jasminegunarto.com/xenoflora/)
16:33:44	2495/2495	---MCZ	200	added ('OK')	text/xml	etag:W/%22600-1777111421;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fxenoflora%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embedd07c	(from https://jasminegunarto.com/xenoflora/)
16:33:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:33:44%20GMT	https://jasminegunarto.com/?p=634	./site/jasminegunarto.com/index5cd0.html	(from https://jasminegunarto.com/xenoflora/)
16:33:45	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:33:45%20GMT	https://jasminegunarto.com/ScrollTrigger-BWsqEc1I.js	./site/jasminegunarto.com/ScrollTrigger-BWsqEc1I.js	(from https://jasminegunarto.com/wp-content/themes/theme-jasmine/dist/front-CRvGeD8Y.js)
16:33:46	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:33:46%20GMT	https://jasminegunarto.com/InfiniteSlider-DTZPXUfL.js	./site/jasminegunarto.com/InfiniteSlider-DTZPXUfL.js	(from https://jasminegunarto.com/wp-content/themes/theme-jasmine/dist/front-CRvGeD8Y.js)
16:33:47	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:33:47%20GMT	https://jasminegunarto.com/BlockRuntime-_vtcUVdN.js	./site/jasminegunarto.com/BlockRuntime-_vtcUVdN.js	(from https://jasminegunarto.com/wp-content/themes/theme-jasmine/dist/front-CRvGeD8Y.js)
16:33:48	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:33:48%20GMT	https://jasminegunarto.com/BlockInstance-DGM_kYJd.js	./site/jasminegunarto.com/BlockInstance-DGM_kYJd.js	(from https://jasminegunarto.com/wp-content/themes/theme-jasmine/dist/front-CRvGeD8Y.js)
16:33:49	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:33:49%20GMT	https://jasminegunarto.com/utils-DmoDNbj_.js	./site/jasminegunarto.com/utils-DmoDNbj_.js	(from https://jasminegunarto.com/wp-content/themes/theme-jasmine/dist/front-CRvGeD8Y.js)
16:33:50	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:33:50%20GMT	https://jasminegunarto.com/SplitText-n_eiQhs4.js	./site/jasminegunarto.com/SplitText-n_eiQhs4.js	(from https://jasminegunarto.com/wp-content/themes/theme-jasmine/dist/front-CRvGeD8Y.js)
16:33:51	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:33:51%20GMT	https://jasminegunarto.com/BlockRuntime-Dpx54sdM.js	./site/jasminegunarto.com/BlockRuntime-Dpx54sdM.js	(from https://jasminegunarto.com/wp-content/themes/theme-jasmine/dist/front-CRvGeD8Y.js)
16:33:52	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:33:52%20GMT	https://jasminegunarto.com/BlockRuntime-DZZOnjKu.js	./site/jasminegunarto.com/BlockRuntime-DZZOnjKu.js	(from https://jasminegunarto.com/wp-content/themes/theme-jasmine/dist/front-CRvGeD8Y.js)
16:33:53	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2027%20Apr%202026%2014:33:53%20GMT	https://jasminegunarto.com/BlockRuntime-5NnA1E6j.js	./site/jasminegunarto.com/BlockRuntime-5NnA1E6j.js	(from https://jasminegunarto.com/wp-content/themes/theme-jasmine/dist/front-CRvGeD8Y.js)
16:33:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:33:54%20GMT	https://jasminegunarto.com/e	./site/jasminegunarto.com/e	(from https://jasminegunarto.com/wp-content/litespeed/js/a576fda16f64edb12818eed0d70b41d9.js?ver=f7b2d)
16:33:55	116328/116328	---MCZ	200	added ('OK')	text/css	etag:W/%221c668-69c50f9a-d6702a49954db7de;br%22	https://jasminegunarto.com/wp-content/litespeed/css/7e1dc91904eb00670780c02ed5437298.css?ver=37298	./site/jasminegunarto.com/wp-content/litespeed/css/7e1dc91904eb00670780c02ed5437298e473.css	(from https://jasminegunarto.com/pinc/)
16:33:56	130539/130539	---MCZ	200	added ('OK')	text/css	etag:W/%221fdeb-69c50f9a-4bb58468ff9ef76c;br%22	https://jasminegunarto.com/wp-content/litespeed/css/efc917256f9fd826e04c38aa47f89c99.css?ver=89c99	./site/jasminegunarto.com/wp-content/litespeed/css/efc917256f9fd826e04c38aa47f89c99b58e.css	(from https://jasminegunarto.com/pinc/)
16:33:57	715/715	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222c26fcdcc8c3422d3181694632a91672%22	https://jasminegunarto.com/pinc/feed/	./site/jasminegunarto.com/pinc/feed/index.html	(from https://jasminegunarto.com/pinc/)
16:33:57	1831/1831	---MCZ	200	added ('OK')	text/css	etag:W/%22727-69c50f9a-7c21f0ad0ee9bd11;br%22	https://jasminegunarto.com/wp-content/litespeed/css/2333ce0b0407133ee270b9733b52b329.css?ver=2b329	./site/jasminegunarto.com/wp-content/litespeed/css/2333ce0b0407133ee270b9733b52b329937c.css	(from https://jasminegunarto.com/pinc/)
16:33:58	4834/4834	---MCZ	200	added ('OK')	text/css	etag:W/%2212e2-69e62aa4-ba0ecc00a8908e90;br%22	https://jasminegunarto.com/wp-content/litespeed/css/31ab50b6c6502cd235d8cf3bcc6f2f04.css?ver=f2f04	./site/jasminegunarto.com/wp-content/litespeed/css/31ab50b6c6502cd235d8cf3bcc6f2f047237.css	(from https://jasminegunarto.com/pinc/)
16:33:59	13578/13578	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22350a-69e1e245-cbdac4e1206dfb97;br%22	https://jasminegunarto.com/wp-content/litespeed/js/17acd15a06f8472b9450396f57c8ba02.js?ver=8ba02	./site/jasminegunarto.com/wp-content/litespeed/js/17acd15a06f8472b9450396f57c8ba02d3b8.js	(from https://jasminegunarto.com/pinc/)
16:34:00	4778/4778	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2212aa-69c50f9a-77ade0432a7185ef;br%22	https://jasminegunarto.com/wp-content/litespeed/js/2a4ec4d8e0e26c3e0da4fd8876861db7.js?ver=61db7	./site/jasminegunarto.com/wp-content/litespeed/js/2a4ec4d8e0e26c3e0da4fd8876861db73554.js	(from https://jasminegunarto.com/pinc/)
16:34:01	9143/9143	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2223b7-69d8bc2c-1f2e12faa05eb511;br%22	https://jasminegunarto.com/wp-content/litespeed/js/53d5a94654e7eac22353442590ffd330.js?ver=fd330	./site/jasminegunarto.com/wp-content/litespeed/js/53d5a94654e7eac22353442590ffd330fea6.js	(from https://jasminegunarto.com/pinc/)
16:34:03	41249/41249	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22a121-69e1e245-bddec1056b428ead;br%22	https://jasminegunarto.com/wp-content/litespeed/js/08edaeb47e9e4be58b7730ed474c23a6.js?ver=c23a6	./site/jasminegunarto.com/wp-content/litespeed/js/08edaeb47e9e4be58b7730ed474c23a6de39.js	(from https://jasminegunarto.com/pinc/)
16:34:03	8525/8525	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22214d-69e1e245-da7d655d7658c1e;br%22	https://jasminegunarto.com/wp-content/litespeed/js/3935fb7f19930bdf865c51f4a76784ba.js?ver=784ba	./site/jasminegunarto.com/wp-content/litespeed/js/3935fb7f19930bdf865c51f4a76784bafef9.js	(from https://jasminegunarto.com/pinc/)
16:34:04	5840/5840	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2216d0-69b879cd-b220bc57bfd1e6fb;br%22	https://jasminegunarto.com/wp-content/litespeed/js/319448b7bc52f0eeea65011609ce2d5d.js?ver=e2d5d	./site/jasminegunarto.com/wp-content/litespeed/js/319448b7bc52f0eeea65011609ce2d5de68e.js	(from https://jasminegunarto.com/pinc/)
16:34:05	1731/1731	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226c3-69c50f9a-bfeb23496f09fe36;br%22	https://jasminegunarto.com/wp-content/litespeed/js/d1b520469524ed8f8bd62940055d8756.js?ver=d8756	./site/jasminegunarto.com/wp-content/litespeed/js/d1b520469524ed8f8bd62940055d8756f6cc.js	(from https://jasminegunarto.com/pinc/)
16:34:06	8475/8475	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22211b-69c8a300-e5a5ec33ec8425a0;br%22	https://jasminegunarto.com/wp-content/litespeed/js/598ddd762fede208c8bbb52210216ef7.js?ver=16ef7	./site/jasminegunarto.com/wp-content/litespeed/js/598ddd762fede208c8bbb52210216ef7f87b.js	(from https://jasminegunarto.com/pinc/)
16:34:10	20241/20241	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:34:09%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/267	./site/jasminegunarto.com/wp-json/wp/v2/posts/267.json	(from https://jasminegunarto.com/pinc/)
16:34:11	2257/2257	---MCZ	200	added ('OK')	application/json	etag:W/%22601-1777111449;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fpinc%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embedc745.json	(from https://jasminegunarto.com/pinc/)
16:34:11	2452/2452	---MCZ	200	added ('OK')	text/xml	etag:W/%22602-1777111451;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fpinc%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embedc2ea	(from https://jasminegunarto.com/pinc/)
16:34:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:34:11%20GMT	https://jasminegunarto.com/?p=267	./site/jasminegunarto.com/index3786.html	(from https://jasminegunarto.com/pinc/)
16:34:14	31148/31148	---M--	200	added ('OK')	image/webp	etag:%2279ac-69a504db-e07dd94df7746fd5;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/OVERVIEW-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/OVERVIEW-scaled-1.webp	(from https://jasminegunarto.com/pinc/)
16:34:14	69076/69076	---M--	200	added ('OK')	image/webp	etag:%2210dd4-69a504d9-ed4b60e73f136b5a;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_stylescape_v10-min-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_stylescape_v10-min-scaled-1.webp	(from https://jasminegunarto.com/pinc/)
16:34:16	97848/97848	---M--	200	added ('OK')	image/webp	etag:%2217e38-69a504db-ae252e1a4e04a826;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/PACKAGE-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/PACKAGE-scaled-1.webp	(from https://jasminegunarto.com/pinc/)
16:34:16	61028/61028	---M--	200	added ('OK')	image/webp	etag:%22ee64-69a504d2-b9d485a038a664e0;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/BOOKLET-MORE-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/BOOKLET-MORE-scaled-1.webp	(from https://jasminegunarto.com/pinc/)
16:34:17	10664159/10664159	---M--	200	added ('OK')	video/mp4	etag:%22a2b8df-698d7ce4-efbcb508ee67069a;;;%22	https://jasminegunarto.com/wp-content/uploads/2025/10/PINC_full_compress_1.mp4	./site/jasminegunarto.com/wp-content/uploads/2025/10/PINC_full_compress_1.mp4	(from https://jasminegunarto.com/pinc/)
16:34:17	38952/38952	---M--	200	added ('OK')	image/webp	etag:%229828-69a504d2-5c2e7366fd43c495;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/AAF_2025_Pro_Silver_District_Laurels_PINC.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/AAF_2025_Pro_Silver_District_Laurels_PINC.webp	(from https://jasminegunarto.com/pinc/)
16:34:20	907464/907464	---M--	200	added ('OK')	video/mp4	etag:%22dd8c8-69a3b90b-6ae51cf4bf5d6dd3;;;%22	https://jasminegunarto.com/wp-content/uploads/2025/10/PINC_AMBIENT-BG-3_comp.mp4	./site/jasminegunarto.com/wp-content/uploads/2025/10/PINC_AMBIENT-BG-3_comp.mp4	(from https://jasminegunarto.com/pinc/)
